Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29533,Gradient EXACT 29533,Temperature EXACT 29533,Usage EXACT 29545,Gradient EXACT 29545,Temperature EXACT 29545,Weight (kg),w_smooth,consumption (kg)
2025-11-21 22:58:59,1.908605,1.908605,0.0,0,0.00,24.12,0,0.09,27.06,3.075189,3.075189,0.0
2025-11-21 23:00:59,1.908605,1.908605,0.0,0,0.07,24.12,0,0.05,26.91,3.075712,3.075189,0.0
2025-11-21 23:02:59,1.907914,1.907914,0.0,0,0.10,24.12,0,0.05,26.75,3.075171,3.074878,0.0
2025-11-21 23:04:59,1.907914,1.907914,0.0,0,0.10,24.12,0,0.09,26.64,3.074526,3.074601,0.0
2025-11-21 23:06:59,1.908275,1.908275,0.0,0,0.08,24.11,0,0.04,26.48,3.075171,3.075171,0.0
2025-11-21 23:08:59,1.908275,1.908275,0.0,0,0.01,24.03,0,0.02,26.34,3.076603,3.076603,0.0
2025-11-21 23:10:59,1.908069,1.908069,0.0,0,0.00,24.02,0,0.05,26.23,3.076603,3.076603,0.0
2025-11-21 23:12:59,1.908002,1.908002,0.0,0,0.00,24.02,0,0.05,26.13,3.07621,3.07621,0.0
2025-11-21 23:14:59,1.908237,1.908237,0.0,0,0.01,24.02,0,0.05,25.98,3.075285,3.075285,0.0
2025-11-21 23:16:59,1.908237,1.908237,0.0,0,0.09,24.02,0,0.00,25.82,3.075049,3.075051,0.0
2025-11-21 23:18:59,1.908237,1.908237,0.0,0,0.09,24.01,0,0.05,25.77,3.075051,3.075049,0.0
2025-11-21 23:20:59,1.908481,1.908481,0.0,0,0.04,23.95,0,0.05,25.66,3.074313,3.074601,0.0
2025-11-21 23:22:59,1.908481,1.90864,0.0,0,0.00,23.92,0,0.00,25.56,3.074313,3.074313,0.0
2025-11-21 23:24:59,1.90864,1.90864,0.0,0,0.00,23.92,0,0.05,25.51,3.073749,3.074037,0.0
2025-11-21 23:26:59,1.90864,1.90864,0.0,0,0.00,23.92,0,0.05,25.41,3.074037,3.074037,0.0
2025-11-21 23:28:59,1.908554,1.908554,0.0,0,0.00,23.92,0,0.09,25.36,3.074298,3.074037,0.0
2025-11-21 23:30:59,1.908374,1.908374,0.0,0,0.00,23.92,0,0.01,25.25,3.074037,3.074037,0.0
2025-11-21 23:32:59,1.908304,1.908304,0.0,0,0.03,23.92,0,0.05,25.20,3.073113,3.073113,0.0
2025-11-21 23:34:59,1.908161,1.908304,0.0,0,0.08,23.92,0,0.05,25.10,3.072996,3.072996,0.0
2025-11-21 23:36:59,1.90863,1.90863,0.0,0,0.10,23.92,0,0.05,25.05,3.072996,3.072996,0.0
2025-11-21 23:38:59,1.908716,1.908678,0.0,0,0.10,23.92,0,0.00,24.94,3.07308,3.07308,0.0
2025-11-21 23:40:59,1.908678,1.908678,0.0,0,0.10,23.92,0,0.05,24.89,3.074058,3.074058,0.0
2025-11-21 23:42:59,1.908665,1.908665,0.0,0,0.09,23.91,0,0.05,24.84,3.074109,3.074058,0.0
2025-11-21 23:44:59,1.908665,1.908665,0.0,0,0.01,23.82,0,0.01,24.74,3.074058,3.074058,0.0
2025-11-21 23:46:59,1.908557,1.908557,0.0,0,0.00,23.82,0,0.02,24.65,3.074025,3.074079,0.0
2025-11-21 23:48:59,1.908557,1.908557,0.0,0,0.00,23.82,0,0.02,24.60,3.074079,3.074025,0.0
2025-11-21 23:50:59,1.908757,1.908668,0.0,0,0.00,23.82,0,0.00,24.53,3.073605,3.074079,0.0
2025-11-21 23:52:59,1.908668,1.908757,0.0,0,0.04,23.82,0,0.02,24.45,3.074172,3.074172,0.0
2025-11-21 23:54:59,1.908757,1.908757,0.0,0,0.09,23.82,0,0.04,24.39,3.07461,3.074172,0.0
2025-11-21 23:56:59,1.908668,1.908668,0.0,0,0.10,23.82,0,0.01,24.33,3.073515,3.073515,0.0
2025-11-21 23:58:59,1.908538,1.908538,0.0,0,0.05,23.76,0,0.05,24.28,3.072852,3.072852,0.0
2025-11-22 00:00:59,1.908402,1.908627,0.0,0,0.00,23.71,0,0.05,24.23,3.072624,3.072624,0.0
2025-11-22 00:02:59,1.908627,1.908526,0.0,0,0.00,23.71,0,0.00,24.12,3.072153,3.072153,0.0
2025-11-22 00:04:59,1.908526,1.908526,0.0,0,0.00,23.71,0,0.07,24.11,3.07215,3.07215,0.0
2025-11-22 00:06:59,1.908355,1.908526,0.0,0,0.00,23.71,0,0.01,24.02,3.07215,3.07215,0.0
2025-11-22 00:08:59,1.908802,1.908802,0.0,0,0.09,23.71,0,0.02,23.98,3.071769,3.071769,0.0
2025-11-22 00:10:59,1.909176,1.909176,0.0,0,0.09,23.70,0,0.01,23.92,3.071769,3.071769,0.0
2025-11-22 00:12:59,1.909566,1.909566,0.0,0,0.03,23.63,0,0.04,23.86,3.071403,3.071304,0.0
2025-11-22 00:14:59,1.909252,1.909252,0.0,0,0.00,23.61,0,0.00,23.82,3.071261,3.071261,0.0
2025-11-22 00:16:59,1.909252,1.909252,0.0,0,0.00,23.61,0,0.01,23.77,3.071244,3.071244,0.0
2025-11-22 00:18:59,1.908973,1.909252,0.0,0,0.00,23.61,0,0.00,23.71,3.071244,3.071244,0.0
2025-11-22 00:20:59,1.908973,1.908973,0.0,0,0.01,23.61,0,0.05,23.70,3.070986,3.070986,0.0
2025-11-22 00:22:59,1.908878,1.908878,0.0,0,0.02,23.61,0,0.00,23.61,3.070832,3.070832,0.0
2025-11-22 00:24:59,1.90858,1.90858,0.0,0,0.04,23.61,0,0.00,23.61,3.070307,3.070307,0.0
2025-11-22 00:26:59,1.908427,1.90858,0.0,0,0.08,23.61,0,0.04,23.55,3.070307,3.070307,0.0
2025-11-22 00:28:59,1.908729,1.908729,0.0,0,0.09,23.60,0,0.01,23.51,3.069983,3.069983,0.0
2025-11-22 00:30:59,1.908478,1.908729,0.0,0,0.01,23.52,0,0.05,23.46,3.069983,3.069983,0.0
2025-11-22 00:32:59,1.908871,1.908871,0.0,0,0.00,23.51,0,0.00,23.41,3.069602,3.069602,0.0
2025-11-22 00:34:59,1.908983,1.908983,0.0,0,0.00,23.51,0,0.04,23.36,3.069422,3.069422,0.0
2025-11-22 00:36:59,1.908301,1.908301,0.0,0,0.06,23.51,0,0.00,23.31,3.069749,3.069749,0.0
2025-11-22 00:38:59,1.908301,1.908301,0.0,0,0.10,23.51,0,0.04,23.26,3.071547,3.070989,0.0
2025-11-22 00:40:59,1.908453,1.908453,0.0,0,0.08,23.49,0,0.00,23.21,3.070989,3.071252,0.0
2025-11-22 00:42:59,1.908453,1.908453,0.0,0,0.01,23.42,0,0.02,23.21,3.071058,3.070989,0.0
2025-11-22 00:44:59,1.908247,1.908247,0.0,0,0.00,23.41,0,0.01,23.11,3.070427,3.070427,0.0
2025-11-22 00:46:59,1.908247,1.908247,0.0,0,0.00,23.41,0,0.00,23.10,3.070341,3.070341,0.0
2025-11-22 00:48:59,1.908339,1.908339,0.0,0,0.00,23.41,0,0.01,23.10,3.070341,3.070341,0.0
2025-11-22 00:50:59,1.90845,1.90845,0.0,0,0.00,23.41,0,0.02,23.02,3.069257,3.069257,0.0
2025-11-22 00:52:59,1.909281,1.909281,0.0,0,0.00,23.41,0,0.00,23.00,3.069257,3.069257,0.0
2025-11-22 00:54:59,1.909652,1.909557,0.0,0,0.07,23.41,0,0.04,22.99,3.069197,3.069197,0.0
2025-11-22 00:56:59,1.909557,1.909557,0.0,0,0.10,23.41,0,0.00,22.90,3.06875,3.06875,0.0
2025-11-22 00:58:59,1.909166,1.909293,0.0,0,0.09,23.40,0,0.00,22.90,3.068858,3.068858,0.0
2025-11-22 01:00:59,1.909166,1.909166,0.0,0,0.09,23.40,0,0.06,22.90,3.068858,3.068858,0.0
2025-11-22 01:02:59,1.909166,1.909166,0.0,0,0.01,23.31,0,0.02,22.81,3.068858,3.068858,0.0
2025-11-22 01:04:59,1.908776,1.90878,0.0,0,0.00,23.31,0,0.00,22.80,3.068312,3.068312,0.0
2025-11-22 01:06:59,1.90878,1.90878,0.0,0,0.00,23.31,0,0.00,22.80,3.068,3.068,0.0
2025-11-22 01:08:59,1.90878,1.909071,0.0,0,0.00,23.31,0,0.00,22.80,3.06797,3.06797,0.0
2025-11-22 01:10:59,1.909271,1.909166,0.0,0,0.00,23.31,0,0.04,22.74,3.067928,3.067928,0.0
2025-11-22 01:12:59,1.908659,1.908967,0.0,0,0.00,23.31,0,0.00,22.70,3.067613,3.067613,0.0
2025-11-22 01:14:59,1.908659,1.908659,0.0,0,0.00,23.31,0,0.00,22.70,3.067865,3.067865,0.0
2025-11-22 01:16:59,1.908592,1.908592,0.0,0,0.08,23.31,0,0.07,22.68,3.067865,3.067865,0.0
2025-11-22 01:18:59,1.908519,1.908646,0.0,0,0.05,23.26,0,0.01,22.60,3.067595,3.067595,0.0
2025-11-22 01:20:59,1.909071,1.908646,0.0,0,0.01,23.21,0,0.00,22.60,3.06752,3.067595,0.0
2025-11-22 01:22:59,1.908646,1.908707,0.0,0,0.00,23.21,0,0.00,22.60,3.068111,3.068111,0.0
2025-11-22 01:24:59,1.908707,1.908707,0.0,0,0.08,23.21,0,0.03,22.53,3.068735,3.068681,0.0
2025-11-22 01:26:59,1.908707,1.908707,0.0,0,0.10,23.21,0,0.00,22.49,3.068681,3.068681,0.0
2025-11-22 01:28:59,1.908995,1.908995,0.0,0,0.10,23.21,0,0.00,22.49,3.068072,3.068222,0.0
2025-11-22 01:30:59,1.908995,1.908995,0.0,0,0.10,23.21,0,0.00,22.49,3.068222,3.068072,0.0
2025-11-22 01:32:59,1.909534,1.909534,0.0,0,0.09,23.20,0,0.00,22.49,3.067778,3.067778,0.0
2025-11-22 01:34:59,1.909534,1.909534,0.0,0,0.05,23.14,0,0.00,22.49,3.067451,3.067451,0.0
2025-11-22 01:36:59,1.9091,1.9091,0.0,0,0.00,23.10,0,0.06,22.49,3.067049,3.067049,0.0
2025-11-22 01:38:59,1.9089,1.9089,0.0,0,0.00,23.10,0,0.01,22.39,3.066863,3.066863,0.0
2025-11-22 01:40:59,1.9089,1.9089,0.0,0,0.00,23.10,0,0.00,22.39,3.066863,3.066863,0.0
2025-11-22 01:42:59,1.909043,1.9089,0.0,0,0.07,23.10,0,0.00,22.39,3.066596,3.066776,0.0
2025-11-22 01:44:59,1.908843,1.908843,0.0,0,0.10,23.10,0,0.00,22.39,3.066776,3.066557,0.0
2025-11-22 01:46:59,1.909043,1.909043,0.0,0,0.09,23.09,0,0.01,22.39,3.066395,3.066425,0.0
2025-11-22 01:48:59,1.909411,1.909411,0.0,0,0.02,23.02,0,0.05,22.35,3.066746,3.066746,0.0
2025-11-22 01:50:59,1.909433,1.909433,0.0,0,0.00,23.00,0,0.00,22.29,3.067817,3.067817,0.0
2025-11-22 01:52:59,1.909683,1.909683,0.0,0,0.00,23.01,0,0.00,22.29,3.067817,3.067817,0.0
2025-11-22 01:54:59,1.909683,1.909683,0.0,0,0.00,23.00,0,0.00,22.29,3.067814,3.067814,0.0
2025-11-22 01:56:59,1.909087,1.909087,0.0,0,0.00,23.00,0,0.05,22.29,3.067499,3.067499,0.0
2025-11-22 01:58:59,1.909122,1.909122,0.0,0,0.00,23.00,0,0.00,22.19,3.067382,3.067382,0.0
2025-11-22 02:00:59,1.909144,1.909122,0.0,0,0.00,23.00,0,0.00,22.19,3.066581,3.066581,0.0
2025-11-22 02:02:59,1.908989,1.908989,0.0,0,0.00,23.00,0,0.00,22.19,3.06653,3.06653,0.0
2025-11-22 02:04:59,1.908989,1.908989,0.0,0,0.04,23.00,0,0.02,22.19,3.065999,3.065999,0.0
2025-11-22 02:06:59,1.908805,1.908989,0.0,0,0.09,23.00,0,0.07,22.17,3.065572,3.065572,0.0
2025-11-22 02:08:59,1.90923,1.90923,0.0,0,0.10,23.00,0,0.02,22.10,3.065507,3.065507,0.0
2025-11-22 02:10:59,1.909255,1.90923,0.0,0,0.05,22.96,0,0.00,22.09,3.065104,3.065104,0.0
2025-11-22 02:12:59,1.909204,1.909204,0.0,0,0.01,22.90,0,0.00,22.09,3.064729,3.064729,0.0
2025-11-22 02:14:59,1.90916,1.909119,0.0,0,0.00,22.90,0,0.00,22.09,3.064372,3.064372,0.0
2025-11-22 02:16:59,1.909119,1.909119,0.0,0,0.00,22.90,0,0.00,22.09,3.064237,3.064372,0.0
2025-11-22 02:18:59,1.909119,1.909119,0.0,0,0.00,22.90,0,0.06,22.09,3.064384,3.064384,0.0
2025-11-22 02:20:59,1.909119,1.909119,0.0,0,0.03,22.90,0,0.01,21.99,3.065023,3.064498,0.0
2025-11-22 02:22:59,1.909258,1.909258,0.0,0,0.08,22.90,0,0.00,21.99,3.064498,3.064498,0.0
2025-11-22 02:24:59,1.909572,1.909487,0.0,0,0.10,22.90,0,0.00,21.99,3.063877,3.063877,0.0
2025-11-22 02:26:59,1.909271,1.909423,0.0,0,0.10,22.90,0,0.00,21.99,3.063877,3.063877,0.0
2025-11-22 02:28:59,1.909271,1.909271,0.0,0,0.10,22.90,0,0.01,21.98,3.063895,3.063895,0.0
2025-11-22 02:30:59,1.9087,1.909271,0.0,0,0.09,22.89,0,0.08,21.97,3.063994,3.063994,0.0
2025-11-22 02:32:59,1.9087,1.908735,0.0,0,0.10,22.90,0,0.01,21.89,3.065372,3.065143,0.0
2025-11-22 02:34:59,1.908735,1.908735,0.0,0,0.10,22.90,0,0.00,21.89,3.065143,3.065143,0.0
2025-11-22 02:36:59,1.908637,1.908735,0.0,0,0.09,22.89,0,0.00,21.89,3.064873,3.064877,0.0
2025-11-22 02:38:59,1.908735,1.908735,0.0,0,0.01,22.80,0,0.01,21.89,3.064877,3.064877,0.0
2025-11-22 02:40:59,1.909293,1.909204,0.0,0,0.00,22.80,0,0.05,21.89,3.06505,3.06505,0.0
2025-11-22 02:42:59,1.909204,1.909293,0.0,0,0.00,22.80,0,0.01,21.79,3.064096,3.064096,0.0
2025-11-22 02:44:59,1.909211,1.909211,0.0,0,0.00,22.80,0,0.00,21.79,3.064012,3.064012,0.0
2025-11-22 02:46:59,1.909531,1.909442,0.0,0,0.00,22.80,0,0.00,21.79,3.063727,3.063727,0.0
2025-11-22 02:48:59,1.909442,1.909442,0.0,0,0.00,22.80,0,0.00,21.79,3.063484,3.063484,0.0
2025-11-22 02:50:59,1.909442,1.909442,0.0,0,0.00,22.80,0,-0.02,21.70,3.063484,3.063484,0.0
2025-11-22 02:52:59,1.909579,1.909579,0.0,0,0.08,22.80,0,-0.00,21.69,3.063208,3.063208,0.0
2025-11-22 02:54:59,1.909579,1.909579,0.0,0,0.09,22.79,0,-0.00,21.69,3.063043,3.063043,0.0
2025-11-22 02:56:59,1.909325,1.909325,0.0,0,0.01,22.70,0,-0.00,21.69,3.062851,3.062851,0.0
2025-11-22 02:58:59,1.909325,1.909198,0.0,0,0.00,22.70,0,-0.00,21.69,3.062662,3.062662,0.0
2025-11-22 03:00:59,1.909081,1.909081,0.0,0,0.00,22.70,0,0.01,21.69,3.062326,3.062326,0.0
2025-11-22 03:02:59,1.908535,1.908535,0.0,0,0.04,22.70,0,0.08,21.68,3.062443,3.062443,0.0
2025-11-22 03:04:59,1.908535,1.908535,0.0,0,0.09,22.70,0,0.01,21.58,3.062824,3.06253,0.0
2025-11-22 03:06:59,1.909195,1.909106,0.0,0,0.10,22.70,0,0.00,21.58,3.06253,3.06253,0.0
2025-11-22 03:08:59,1.909195,1.909195,0.0,0,0.05,22.64,0,0.00,21.58,3.062512,3.062512,0.0
2025-11-22 03:10:59,1.908887,1.909195,0.0,0,0.00,22.60,0,0.00,21.58,3.062086,3.062086,0.0
2025-11-22 03:12:59,1.909265,1.909265,0.0,0,0.00,22.60,0,0.00,21.58,3.062086,3.062086,0.0
2025-11-22 03:14:59,1.909265,1.909265,0.0,0,0.00,22.60,0,0.01,21.58,3.06178,3.06178,0.0
2025-11-22 03:16:59,1.909649,1.909265,0.0,0,0.00,22.60,0,0.02,21.54,3.061672,3.061672,0.0
2025-11-22 03:18:59,1.909052,1.909052,0.0,0,0.00,22.60,0,0.00,21.48,3.061564,3.061564,0.0
2025-11-22 03:20:59,1.90909,1.90909,0.0,0,0.00,22.60,0,0.00,21.48,3.061564,3.061564,0.0
2025-11-22 03:22:59,1.90909,1.90909,0.0,0,0.06,22.60,0,0.00,21.48,3.062302,3.062302,0.0
2025-11-22 03:24:59,1.908881,1.908881,0.0,0,0.10,22.60,0,0.00,21.48,3.06244,3.062371,0.0
2025-11-22 03:26:59,1.908643,1.908881,0.0,0,0.09,22.59,0,0.01,21.48,3.062371,3.06244,0.0
2025-11-22 03:28:59,1.909052,1.908995,0.0,0,0.05,22.54,0,0.03,21.47,3.061891,3.061891,0.0
2025-11-22 03:30:59,1.908995,1.908995,0.0,0,0.00,22.49,0,0.00,21.39,3.061891,3.061774,0.0
2025-11-22 03:32:59,1.908995,1.908995,0.0,0,0.00,22.49,0,0.00,21.38,3.061774,3.061774,0.0
2025-11-22 03:34:59,1.908868,1.908868,0.0,0,0.00,22.49,0,0.00,21.38,3.061152,3.061152,0.0
2025-11-22 03:36:59,1.908881,1.908881,0.0,0,0.00,22.49,0,0.00,21.38,3.061152,3.060819,0.0
2025-11-22 03:38:59,1.909417,1.908881,0.0,0,0.00,22.49,0,0.00,21.38,3.060472,3.060538,0.0
2025-11-22 03:40:59,1.908881,1.908881,0.0,0,0.00,22.49,0,0.03,21.37,3.060885,3.060538,0.0
2025-11-22 03:42:59,1.908719,1.908719,0.0,0,0.00,22.49,0,0.01,21.29,3.060538,3.060538,0.0
2025-11-22 03:44:59,1.9095,1.9095,0.0,0,0.00,22.49,0,0.00,21.28,3.060285,3.060387,0.0
2025-11-22 03:46:59,1.9095,1.9095,0.0,0,0.05,22.49,0,0.00,21.28,3.060387,3.060285,0.0
2025-11-22 03:48:59,1.909408,1.909408,0.0,0,0.09,22.49,0,0.00,21.28,3.060285,3.060285,0.0
2025-11-22 03:50:59,1.909195,1.909195,0.0,0,0.01,22.39,0,0.02,21.28,3.059841,3.059841,0.0
2025-11-22 03:52:59,1.909335,1.909195,0.0,0,0.00,22.39,0,0.06,21.28,3.059841,3.059787,0.0
2025-11-22 03:54:59,1.909335,1.909195,0.0,0,0.00,22.39,0,0.02,21.20,3.059466,3.059535,0.0
2025-11-22 03:56:59,1.908805,1.908805,0.0,0,0.00,22.39,0,0.00,21.18,3.059535,3.059535,0.0
2025-11-22 03:58:59,1.908795,1.908805,0.0,0,0.02,22.39,0,0.00,21.18,3.059535,3.059535,0.0
2025-11-22 04:00:59,1.908941,1.908941,0.0,0,0.06,22.39,0,0.00,21.18,3.059535,3.059535,0.0
2025-11-22 04:02:59,1.908941,1.909163,0.0,0,0.09,22.39,0,0.00,21.18,3.059223,3.059223,0.0
2025-11-22 04:04:59,1.909484,1.909293,0.0,0,0.10,22.39,0,0.00,21.18,3.059283,3.059223,0.0
2025-11-22 04:06:59,1.909052,1.909052,0.0,0,0.10,22.39,0,0.01,21.18,3.059283,3.0591,0.0
2025-11-22 04:08:59,1.908995,1.908995,0.0,0,0.05,22.33,0,0.01,21.17,3.059046,3.059046,0.0
2025-11-22 04:10:59,1.908995,1.908995,0.0,0,0.00,22.29,0,0.04,21.16,3.059046,3.059046,0.0
2025-11-22 04:12:59,1.909382,1.909382,0.0,0,0.00,22.29,0,0.01,21.09,3.058818,3.058818,0.0
2025-11-22 04:14:59,1.909563,1.909563,0.0,0,0.00,22.29,0,0.00,21.08,3.058575,3.058575,0.0
2025-11-22 04:16:59,1.909744,1.909744,0.0,0,0.00,22.29,0,0.00,21.08,3.058257,3.058509,0.0
2025-11-22 04:18:59,1.909744,1.909563,0.0,0,0.07,22.29,0,0.00,21.08,3.058509,3.058509,0.0
2025-11-22 04:20:59,1.909452,1.909591,0.0,0,0.10,22.29,0,0.00,21.08,3.058587,3.058587,0.0
2025-11-22 04:22:59,1.909591,1.909452,0.0,0,0.10,22.29,0,0.00,21.08,3.058833,3.058833,0.0
2025-11-22 04:24:59,1.909116,1.909116,0.0,0,0.08,22.29,0,0.00,21.08,3.060414,3.060414,0.0
2025-11-22 04:26:59,1.908989,1.909116,0.0,0,0.09,22.29,0,0.04,21.03,3.060574,3.060444,0.0
2025-11-22 04:28:59,1.909382,1.90922,0.0,0,0.10,22.29,0,0.00,20.98,3.060444,3.060444,0.0
2025-11-22 04:30:59,1.90922,1.909382,0.0,0,0.06,22.26,0,0.00,20.98,3.060438,3.060438,0.0
2025-11-22 04:32:59,1.90922,1.90922,0.0,0,0.03,22.22,0,0.00,20.98,3.060021,3.060021,0.0
2025-11-22 04:34:59,1.909103,1.909103,0.0,0,0.00,22.19,0,0.00,20.98,3.059376,3.059376,0.0
2025-11-22 04:36:59,1.908637,1.908637,0.0,0,0.00,22.19,0,0.00,20.98,3.059376,3.059376,0.0
2025-11-22 04:38:59,1.909097,1.909097,0.0,0,0.00,22.19,0,0.00,20.98,3.059094,3.059376,0.0
2025-11-22 04:40:59,1.909722,1.909452,0.0,0,0.02,22.19,0,0.00,20.98,3.059088,3.059088,0.0
2025-11-22 04:42:59,1.909452,1.909452,0.0,0,0.09,22.19,0,0.00,20.98,3.059088,3.059088,0.0
2025-11-22 04:44:59,1.908852,1.909312,0.0,0,0.10,22.19,0,0.00,20.98,3.059088,3.059088,0.0
2025-11-22 04:46:59,1.908852,1.909005,0.0,0,0.10,22.19,0,0.01,20.98,3.058701,3.058674,0.0
2025-11-22 04:48:59,1.909005,1.909312,0.0,0,0.10,22.19,0,0.01,20.90,3.058329,3.058632,0.0
2025-11-22 04:50:59,1.909547,1.909537,0.0,0,0.10,22.19,0,0.00,20.88,3.058329,3.058329,0.0
2025-11-22 04:52:59,1.909515,1.909515,0.0,0,0.10,22.19,0,0.00,20.88,3.058329,3.058182,0.0
2025-11-22 04:54:59,1.909515,1.909515,0.0,0,0.09,22.18,0,0.00,20.88,3.05754,3.057942,0.0
2025-11-22 04:56:59,1.90955,1.90955,0.0,0,0.02,22.10,0,0.00,20.88,3.058023,3.05754,0.0
2025-11-22 04:58:59,1.90955,1.90955,0.0,0,0.00,22.09,0,0.00,20.88,3.057201,3.057201,0.0
2025-11-22 05:00:59,1.909531,1.909531,0.0,0,0.00,22.09,0,0.00,20.88,3.057201,3.057201,0.0
2025-11-22 05:02:59,1.909522,1.909522,0.0,0,0.00,22.09,0,0.00,20.88,3.057159,3.057159,0.0
2025-11-22 05:04:59,1.909522,1.909522,0.0,0,0.00,22.09,0,0.01,20.88,3.05706,3.05706,0.0
2025-11-22 05:06:59,1.909436,1.909436,0.0,0,0.08,22.09,0,0.03,20.88,3.056973,3.056973,0.0
2025-11-22 05:08:59,1.909436,1.909436,0.0,0,0.10,22.09,0,0.07,20.84,3.056973,3.056973,0.0
2025-11-22 05:10:59,1.909436,1.909312,0.0,0,0.10,22.09,0,0.01,20.78,3.05636,3.056508,0.0
2025-11-22 05:12:59,1.909303,1.909312,0.0,0,0.10,22.09,0,0.00,20.78,3.056508,3.056508,0.0
2025-11-22 05:14:59,1.909389,1.909389,0.0,0,0.09,22.08,0,0.00,20.78,3.056565,3.056565,0.0
2025-11-22 05:16:59,1.909389,1.909389,0.0,0,0.01,22.00,0,0.00,20.78,3.056565,3.056565,0.0
2025-11-22 05:18:59,1.909547,1.90949,0.0,0,0.00,21.99,0,0.00,20.78,3.056114,3.056114,0.0
2025-11-22 05:20:59,1.90949,1.90949,0.0,0,0.00,21.99,0,0.00,20.78,3.056039,3.056039,0.0
2025-11-22 05:22:59,1.90949,1.90949,0.0,0,0.00,21.99,0,0.00,20.78,3.056163,3.056039,0.0
2025-11-22 05:24:59,1.909433,1.909433,0.0,0,0.05,21.99,0,0.01,20.78,3.055856,3.055856,0.0
2025-11-22 05:26:59,1.909433,1.909433,0.0,0,0.09,21.99,0,0.02,20.78,3.055817,3.055817,0.0
2025-11-22 05:28:59,1.909655,1.909617,0.0,0,0.05,21.93,0,0.02,20.78,3.055814,3.055814,0.0
2025-11-22 05:30:59,1.909617,1.909617,0.0,0,0.00,21.89,0,0.01,20.78,3.055787,3.055787,0.0
2025-11-22 05:32:59,1.909493,1.909566,0.0,0,0.00,21.89,0,0.02,20.78,3.055335,3.055568,0.0
2025-11-22 05:34:59,1.909566,1.909566,0.0,0,0.05,21.89,0,0.05,20.76,3.055394,3.055394,0.0
2025-11-22 05:36:59,1.909566,1.909566,0.0,0,0.00,21.63,0,0.02,20.73,3.055394,3.055394,0.0
2025-11-22 05:38:59,1.909455,1.909455,0.0,0,0.05,21.38,0,0.03,20.65,3.055407,3.055407,0.0
2025-11-22 05:40:59,1.909455,1.909455,0.0,0,0.05,21.08,0,0.03,20.61,3.057111,3.057111,0.0
2025-11-22 05:42:59,1.909518,1.909518,0.0,0,0.01,20.84,0,0.02,20.59,3.057111,3.057111,0.0
2025-11-22 05:44:59,1.909617,1.909617,0.0,0,0.05,20.73,0,0.00,20.58,3.05721,3.05721,0.0
2025-11-22 05:46:59,1.909617,1.909617,0.0,0,0.05,20.68,0,0.00,20.58,3.057369,3.05721,0.0
2025-11-22 05:48:59,1.909617,1.909617,0.0,0,0.04,20.62,0,0.00,20.58,3.057369,3.057369,0.0
2025-11-22 05:50:59,1.909646,1.909766,0.0,0,0.05,20.58,0,0.00,20.58,3.062644,3.062644,0.0
2025-11-22 05:52:59,1.909766,1.909766,0.0,0,0.09,20.58,0,0.01,20.67,3.063811,3.063661,0.0
2025-11-22 05:54:59,1.909931,1.909931,0.0,0,0.06,20.54,0,0.01,20.73,3.063136,3.063661,0.0
2025-11-22 05:56:59,1.909947,1.909947,0.0,0,0.01,20.48,0,0.00,20.78,3.063661,3.063661,0.0
2025-11-22 05:58:59,1.910242,1.909947,0.0,0,0.08,20.47,0,0.01,20.88,3.063517,3.063661,0.0
2025-11-22 06:00:59,1.909626,1.910039,0.0,0,0.01,20.38,0,0.00,20.88,3.063517,3.063517,0.0
2025-11-22 06:02:59,1.910039,1.910039,0.0,0,0.09,20.38,0,0.00,20.93,3.063829,3.063829,0.0
2025-11-22 06:04:59,1.910039,1.910039,0.0,0,0.03,20.30,0,0.00,20.98,3.063829,3.063829,0.0
2025-11-22 06:06:59,1.909718,1.909718,0.0,0,0.00,20.28,0,0.00,20.93,3.064147,3.064147,0.0
2025-11-22 06:08:59,1.909718,1.909557,0.0,0,0.00,20.28,0,0.00,20.83,3.064147,3.064147,0.0
2025-11-22 06:10:59,1.909557,1.909557,0.0,0,0.00,20.28,0,0.00,20.78,3.062926,3.062926,0.0
2025-11-22 06:12:59,1.909785,1.909728,0.0,0,0.05,20.34,0,0.02,20.77,3.06229,3.06229,0.0
2025-11-22 06:14:59,1.909728,1.909785,0.0,0,0.10,20.38,0,0.00,20.68,3.062572,3.062572,0.0
2025-11-22 06:16:59,1.909826,1.909728,0.0,0,0.10,20.38,0,0.00,20.63,3.062608,3.062572,0.0
2025-11-22 06:18:59,1.909728,1.909728,0.0,0,0.05,20.32,0,0.00,20.58,2.746659,2.746659,0.31591299999999967
2025-11-22 06:20:59,1.909728,1.909728,0.0,0,0.00,20.28,0,0.01,20.58,2.626877,2.626877,0.0
2025-11-22 06:22:59,1.909782,1.909782,0.0,0,0.00,20.28,0,0.00,20.48,2.626562,2.626562,0.0
2025-11-22 06:24:59,1.910023,1.910023,0.0,0,0.06,20.35,0,0.00,20.48,2.626562,2.626562,0.0
2025-11-22 06:26:59,1.910023,1.910023,0.0,0,0.10,20.38,0,0.00,20.33,2.626724,2.626724,0.0
2025-11-22 06:28:59,1.910004,1.910023,0.0,0,0.10,20.38,0,0.00,20.13,2.62871,2.62871,0.0
2025-11-22 06:30:59,1.910093,1.910498,0.0,0,0.10,20.38,0,0.00,19.92,2.62871,2.62871,0.0
