Timestamp,Usage EXACT 29333,Gradient EXACT 29333,Temperature EXACT 29333,Usage EXACT 29282,Gradient EXACT 29282,Temperature EXACT 29282,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29323,Gradient EXACT 29323,Temperature EXACT 29323,Weight (kg),w_smooth,consumption (kg)
2025-11-14 18:09:47,0,-0.05,26.76,0,0.05,25.36,7.651074,7.651074,0.0,0,-0.00,25.10,2.131611,2.131611,0.0
2025-11-14 18:11:47,0,-0.02,26.54,0,0.00,25.25,7.650802,7.650802,0.0,0,-0.00,24.97,2.131652,2.131652,0.0
2025-11-14 18:13:47,0,0.01,26.34,0,0.00,25.20,7.650213,7.650213,0.0,0,-0.04,24.85,2.131652,2.131652,0.0
2025-11-14 18:15:47,0,-0.01,26.22,0,0.00,25.15,7.649765,7.649989,0.0,0,-0.00,24.84,2.131384,2.131495,0.0
2025-11-14 18:17:47,0,0.02,26.12,0,-0.02,25.15,7.64975,7.649989,0.0,0,-0.00,24.84,2.131495,2.131482,0.0
2025-11-14 18:19:47,0,0.01,26.23,0,0.03,25.25,7.649989,7.649989,0.0,0,-0.00,24.94,2.131482,2.131495,0.0
2025-11-14 18:21:47,0,0.01,26.44,0,0.00,25.30,7.650345,7.649989,0.0,0,-0.00,25.05,2.13212,2.13212,0.0
2025-11-14 18:23:47,0,0.01,26.56,0,0.00,25.36,7.649926,7.649926,0.0,0,0.02,25.15,2.13234,2.13234,0.0
2025-11-14 18:25:47,0,0.01,26.75,0,0.05,25.46,7.64992,7.64992,0.0,0,-0.01,25.20,2.132346,2.132346,0.0
2025-11-14 18:27:47,0,-0.01,26.81,0,-0.04,25.46,7.649926,7.64992,0.0,0,-0.00,25.25,2.132674,2.132674,0.0
2025-11-14 18:29:47,0,-0.01,26.81,0,0.04,25.56,7.64992,7.64992,0.0,0,-0.01,25.35,2.133108,2.132853,0.0
2025-11-14 18:31:47,0,0.01,26.91,0,0.04,25.56,7.649717,7.649717,0.0,0,-0.00,25.36,2.132853,2.132853,0.0
2025-11-14 18:33:47,0,0.01,26.91,0,-0.04,25.56,7.649681,7.649681,0.0,0,-0.00,25.36,2.132737,2.132853,0.0
2025-11-14 18:35:47,0,0.01,26.91,0,0.04,25.66,7.649618,7.649681,0.0,0,-0.05,25.38,2.133105,2.133105,0.0
2025-11-14 18:37:47,0,0.01,26.91,0,0.05,25.66,7.649723,7.649723,0.0,0,-0.00,25.46,2.133105,2.13318,0.0
2025-11-14 18:39:47,0,0.01,26.91,0,0.02,25.66,7.649723,7.649723,0.0,0,-0.00,25.46,2.13318,2.13318,0.0
2025-11-14 18:41:47,0,0.01,26.91,0,-0.04,25.66,7.649065,7.649065,0.0,0,-0.00,25.46,2.13318,2.13318,0.0
2025-11-14 18:43:47,0,-0.01,26.86,0,-0.05,25.66,7.649232,7.649232,0.0,0,-0.00,25.46,2.13318,2.13318,0.0
2025-11-14 18:45:47,0,0.01,26.65,0,0.01,25.74,7.649232,7.649232,0.0,0,-0.00,25.46,2.132982,2.13318,0.0
2025-11-14 18:47:47,0,0.01,26.54,0,0.05,25.77,7.648919,7.64902,0.0,0,-0.02,25.47,2.133429,2.133092,0.0
2025-11-14 18:49:47,0,0.01,26.49,0,0.05,25.77,7.64902,7.648919,0.0,0,-0.04,25.52,2.133092,2.133092,0.0
2025-11-14 18:51:47,0,0.01,26.49,0,0.04,25.77,7.648841,7.648841,0.0,0,-0.00,25.56,2.133092,2.133092,0.0
2025-11-14 18:53:47,0,0.01,26.49,0,0.02,25.77,7.648835,7.648835,0.0,0,-0.00,25.56,2.133126,2.133126,0.0
2025-11-14 18:55:47,0,0.01,26.49,0,-0.02,25.77,7.648835,7.648835,0.0,0,-0.00,25.56,2.133173,2.133173,0.0
2025-11-14 18:57:47,0,-0.01,26.45,0,-0.04,25.77,7.649032,7.649032,0.0,0,-0.00,25.56,2.133173,2.133173,0.0
2025-11-14 18:59:47,0,0.01,26.39,0,-0.05,25.77,7.649032,7.649032,0.0,0,-0.00,25.56,2.13317,2.13317,0.0
2025-11-14 19:01:47,0,-0.01,26.44,0,-0.05,25.77,7.648542,7.648542,0.0,0,-0.00,25.56,2.133129,2.133129,0.0
2025-11-14 19:03:47,0,0.01,26.49,0,-0.04,25.78,7.648419,7.648419,0.0,0,-0.00,25.56,2.133158,2.133158,0.0
2025-11-14 19:05:47,0,0.00,26.39,0,-0.01,25.81,7.647857,7.647875,0.0,0,-0.00,25.56,2.134579,2.134579,0.0
2025-11-14 19:07:47,0,-0.03,26.09,0,0.01,25.77,7.647875,7.647875,0.0,0,-0.00,25.56,2.134815,2.134815,0.0
2025-11-14 19:09:47,0,-0.01,25.82,0,0.00,25.71,7.647875,7.647875,0.0,0,-0.00,25.46,2.134881,2.134815,0.0
2025-11-14 19:11:47,0,0.01,25.61,0,0.05,25.66,7.647965,7.647875,0.0,0,-0.05,25.41,2.134777,2.134821,0.0
2025-11-14 19:13:47,0,-0.03,25.41,0,0.00,25.56,7.647732,7.647732,0.0,0,-0.00,25.36,2.134821,2.134821,0.0
2025-11-14 19:15:47,0,0.01,25.30,0,0.05,25.56,7.6476,7.647752,0.0,0,-0.02,25.30,2.134821,2.134821,0.0
2025-11-14 19:17:47,0,0.01,25.41,0,0.05,25.56,7.647798,7.647752,0.0,0,-0.03,25.29,2.135126,2.135126,0.0
2025-11-14 19:19:47,0,0.01,25.64,0,0.05,25.56,7.6476,7.6476,0.0,0,-0.00,25.36,2.135126,2.135126,0.0
2025-11-14 19:21:47,0,0.01,25.92,0,0.00,25.56,7.647522,7.647522,0.0,0,-0.01,25.36,2.135337,2.135337,0.0
2025-11-14 19:23:47,0,0.01,26.13,0,0.00,25.61,7.647522,7.647522,0.0,0,-0.00,25.46,2.13573,2.135425,0.0
2025-11-14 19:25:47,0,0.00,26.18,0,0.05,25.66,7.647501,7.647501,0.0,0,-0.00,25.46,2.135425,2.135425,0.0
2025-11-14 19:27:47,0,0.01,26.03,0,0.05,25.66,7.647501,7.647501,0.0,0,-0.00,25.46,2.135195,2.135195,0.0
2025-11-14 19:29:47,0,0.01,25.87,0,0.01,25.56,7.647475,7.647475,0.0,0,-0.05,25.37,2.135195,2.135195,0.0
2025-11-14 19:31:47,0,0.01,26.03,0,0.05,25.56,7.647124,7.647124,0.0,0,-0.01,25.46,2.135441,2.135441,0.0
2025-11-14 19:33:47,0,0.01,26.23,0,-0.00,25.56,7.647077,7.647124,0.0,0,-0.00,25.46,2.13567,2.13567,0.0
2025-11-14 19:35:47,0,0.00,26.55,0,0.03,25.64,7.647552,7.647077,0.0,0,-0.00,25.51,2.135853,2.135853,0.0
2025-11-14 19:37:47,0,0.00,26.91,0,0.02,25.66,7.646808,7.646808,0.0,0,-0.00,25.56,2.136091,2.135853,0.0
2025-11-14 19:39:47,0,0.01,27.22,0,-0.01,25.70,7.646808,7.64699,0.0,0,-0.00,25.56,2.136091,2.136091,0.0
2025-11-14 19:41:47,0,0.01,27.53,0,0.04,25.77,7.64699,7.646853,0.0,0,-0.03,25.63,2.136091,2.135806,0.0
2025-11-14 19:43:47,0,0.01,27.80,0,0.03,25.77,7.646778,7.646778,0.0,0,-0.00,25.66,2.13578,2.13578,0.0
2025-11-14 19:45:47,0,0.02,28.01,0,-0.04,25.77,7.646658,7.646658,0.0,0,-0.00,25.66,2.135453,2.135453,0.0
2025-11-14 19:47:47,0,0.02,28.22,0,0.04,25.87,7.646578,7.646658,0.0,0,-0.02,25.66,2.135453,2.135453,0.0
2025-11-14 19:49:47,0,0.02,28.43,0,0.05,25.87,7.646658,7.646658,0.0,0,-0.05,25.71,2.135551,2.135551,0.0
2025-11-14 19:51:47,0,0.02,28.64,0,0.02,25.87,7.646578,7.646578,0.0,0,-0.00,25.77,2.135551,2.135614,0.0
2025-11-14 19:53:47,0,-0.01,28.77,0,-0.04,25.87,7.646344,7.646369,0.0,0,-0.00,25.77,2.135614,2.135614,0.0
2025-11-14 19:55:47,0,0.02,28.96,0,0.04,25.98,7.646369,7.646369,0.0,0,-0.00,25.77,2.135843,2.135843,0.0
2025-11-14 19:57:47,0,0.02,29.12,0,0.05,25.98,7.646452,7.646369,0.0,0,-0.00,25.77,2.135912,2.135912,0.0
2025-11-14 19:59:47,0,0.02,29.23,0,0.05,25.98,7.646078,7.646078,0.0,0,-0.03,25.77,2.135966,2.135966,0.0
2025-11-14 20:01:47,0,0.02,29.33,0,0.05,25.98,7.646042,7.646042,0.0,0,-0.06,25.80,2.135966,2.135966,0.0
2025-11-14 20:03:47,0,0.02,29.49,0,0.02,25.98,7.646042,7.646042,0.0,0,-0.01,25.86,2.135966,2.135966,0.0
2025-11-14 20:05:47,0,0.02,29.60,0,-0.04,25.98,7.646073,7.646073,0.0,0,-0.00,25.87,2.135985,2.135985,0.0
2025-11-14 20:07:47,0,0.02,29.76,0,-0.01,26.02,7.645842,7.645974,0.0,0,-0.00,25.87,2.136265,2.136265,0.0
2025-11-14 20:09:47,0,0.02,29.87,0,0.04,26.08,7.645974,7.645974,0.0,0,-0.00,25.87,2.136434,2.136434,0.0
2025-11-14 20:11:47,0,0.02,29.87,0,0.05,26.08,7.645974,7.645974,0.0,0,-0.00,25.87,2.136434,2.136434,0.0
2025-11-14 20:13:47,0,0.02,29.87,0,0.05,26.08,7.645983,7.645974,0.0,0,-0.00,25.87,2.136544,2.136544,0.0
2025-11-14 20:15:47,0,0.02,29.87,0,0.05,26.08,7.645896,7.645896,0.0,0,-0.02,25.88,2.136749,2.136749,0.0
2025-11-14 20:17:47,0,0.02,29.87,0,-0.04,26.08,7.645717,7.645896,0.0,0,-0.05,25.91,2.136906,2.136749,0.0
2025-11-14 20:19:47,0,0.02,29.87,0,-0.04,26.08,7.646404,7.646266,0.0,0,-0.01,25.97,2.13673,2.13673,0.0
2025-11-14 20:21:47,0,0.02,29.87,0,-0.05,26.08,7.646266,7.646266,0.0,0,-0.00,25.98,2.13673,2.13673,0.0
2025-11-14 20:23:47,0,0.02,29.87,0,-0.05,26.08,7.645531,7.646039,0.0,0,-0.00,25.98,2.136397,2.136397,0.0
2025-11-14 20:25:47,0,0.02,29.87,0,-0.05,26.08,7.646039,7.645531,0.0,0,-0.00,25.98,2.136397,2.136397,0.0
2025-11-14 20:27:47,0,0.02,29.76,0,-0.05,26.08,7.646039,7.646039,0.0,0,-0.00,25.98,2.136667,2.136667,0.0
2025-11-14 20:29:47,0,0.02,29.76,0,-0.05,26.08,7.645944,7.645944,0.0,0,-0.00,25.98,2.136667,2.136689,0.0
2025-11-14 20:31:47,0,0.00,29.73,0,-0.04,26.08,7.645944,7.645944,0.0,0,-0.00,25.98,2.137001,2.136689,0.0
2025-11-14 20:33:47,0,0.02,29.65,0,-0.04,26.08,7.645944,7.645944,0.0,0,-0.00,25.98,2.136689,2.137001,0.0
2025-11-14 20:35:47,0,0.00,29.69,0,-0.05,26.08,7.645771,7.645771,0.0,0,-0.00,25.98,2.137001,2.136843,0.0
2025-11-14 20:37:47,0,0.01,29.39,0,-0.00,25.97,7.645391,7.645468,0.0,0,-0.04,25.89,2.136843,2.136843,0.0
2025-11-14 20:39:47,0,-0.04,28.86,0,0.04,25.71,7.645468,7.645468,0.0,0,-0.00,25.77,2.136478,2.136478,0.0
2025-11-14 20:41:47,0,0.01,28.38,0,0.05,25.51,7.64525,7.645468,0.0,0,-0.02,25.62,2.136478,2.136478,0.0
2025-11-14 20:43:47,0,0.02,27.95,0,0.00,25.30,7.645208,7.645208,0.0,0,-0.03,25.51,2.136607,2.136362,0.0
2025-11-14 20:45:47,0,0.01,27.59,0,0.01,25.20,7.644939,7.645131,0.0,0,-0.00,25.46,2.136337,2.136337,0.0
2025-11-14 20:47:47,0,0.00,27.28,0,0.00,25.10,7.645131,7.645642,0.0,0,-0.01,25.36,2.136771,2.136771,0.0
2025-11-14 20:49:47,0,0.03,27.08,0,0.05,24.99,7.645642,7.645131,0.0,0,-0.02,25.30,2.136812,2.136812,0.0
2025-11-14 20:51:47,0,0.01,26.93,0,0.00,24.84,7.645131,7.645131,0.0,0,-0.00,25.25,2.136812,2.136812,0.0
2025-11-14 20:53:47,0,0.01,26.81,0,-0.03,24.76,7.645051,7.645051,0.0,0,-0.04,25.21,2.136692,2.136812,0.0
2025-11-14 20:55:47,0,-0.03,26.72,0,-0.00,24.69,7.645038,7.645038,0.0,0,-0.00,25.15,2.137007,2.136878,0.0
2025-11-14 20:57:47,0,-0.02,26.63,0,0.04,24.64,7.644679,7.644679,0.0,0,-0.00,25.15,2.137007,2.137007,0.0
2025-11-14 20:59:47,0,0.01,26.56,0,0.05,24.64,7.644679,7.644679,0.0,0,0.04,25.15,2.137287,2.137287,0.0
2025-11-14 21:01:47,0,0.01,26.65,0,0.05,24.69,7.646231,7.645588,0.0,0,0.01,25.15,2.137287,2.137287,0.0
2025-11-14 21:03:47,0,0.00,26.88,0,0.00,24.79,7.645397,7.645397,0.0,0,-0.01,25.20,2.137343,2.137343,0.0
2025-11-14 21:05:47,0,0.01,27.17,0,0.02,24.97,7.645397,7.645397,0.0,0,-0.00,25.27,2.137843,2.137843,0.0
2025-11-14 21:07:47,0,0.01,27.38,0,0.00,25.10,7.644993,7.644993,0.0,0,-0.00,25.36,2.137928,2.137909,0.0
2025-11-14 21:09:47,0,0.01,27.59,0,0.02,25.21,7.644622,7.644622,0.0,0,-0.04,25.41,2.137909,2.137909,0.0
2025-11-14 21:11:47,0,0.03,27.80,0,0.05,25.36,7.644867,7.644867,0.0,0,-0.00,25.46,2.137544,2.137544,0.0
2025-11-14 21:13:47,0,0.02,27.92,0,0.00,25.41,7.644867,7.644867,0.0,0,-0.04,25.52,2.137362,2.137362,0.0
2025-11-14 21:15:47,0,0.02,28.06,0,0.00,25.51,7.645271,7.645265,0.0,0,-0.00,25.56,2.137365,2.137365,0.0
2025-11-14 21:17:47,0,0.03,28.17,0,0.00,25.56,7.645044,7.645044,0.0,0,-0.03,25.63,2.1374,2.1374,0.0
2025-11-14 21:19:47,0,0.02,28.17,0,0.05,25.66,7.645044,7.645044,0.0,0,-0.00,25.66,2.138108,2.138013,0.0
2025-11-14 21:21:47,0,-0.01,28.19,0,-0.03,25.66,7.644907,7.644907,0.0,0,-0.00,25.66,2.138013,2.138013,0.0
2025-11-14 21:23:47,0,0.02,28.27,0,0.04,25.77,7.645163,7.645163,0.0,0,-0.02,25.66,2.137412,2.137412,0.0
2025-11-14 21:25:47,0,0.02,28.27,0,0.05,25.77,7.645163,7.645163,0.0,0,-0.05,25.66,2.13717,2.137412,0.0
2025-11-14 21:27:47,0,0.02,28.22,0,0.05,25.77,7.6447,7.6447,0.0,0,-0.06,25.70,2.137412,2.137412,0.0
2025-11-14 21:29:47,0,0.01,28.17,0,0.01,25.77,7.64467,7.64467,0.0,0,-0.01,25.77,2.137516,2.137516,0.0
2025-11-14 21:31:47,0,0.02,28.18,0,0.00,25.82,7.644401,7.64467,0.0,0,-0.00,25.77,2.138016,2.138016,0.0
2025-11-14 21:33:47,0,0.02,28.27,0,0.05,25.87,7.644912,7.644912,0.0,0,-0.00,25.77,2.138095,2.138016,0.0
2025-11-14 21:35:47,0,0.01,28.26,0,0.05,25.87,7.645166,7.644972,0.0,0,-0.02,25.77,2.138016,2.138016,0.0
2025-11-14 21:37:47,0,0.02,28.17,0,-0.01,25.87,7.644972,7.645166,0.0,0,-0.04,25.77,2.137069,2.137098,0.0
2025-11-14 21:39:47,0,0.02,28.17,0,-0.05,25.87,7.644972,7.644972,0.0,0,-0.04,25.77,2.137912,2.137069,0.0
2025-11-14 21:41:47,0,0.02,28.17,0,-0.05,25.87,7.644781,7.644912,0.0,0,-0.06,25.78,2.137287,2.137912,0.0
2025-11-14 21:43:47,0,0.02,28.17,0,-0.05,25.87,7.644912,7.644912,0.0,0,-0.07,25.80,2.137912,2.137912,0.0
2025-11-14 21:45:47,0,0.02,28.17,0,-0.05,25.87,7.644912,7.644912,0.0,0,-0.05,25.79,2.138076,2.138076,0.0
2025-11-14 21:47:47,0,0.02,28.17,0,-0.05,25.87,7.644613,7.644613,0.0,0,-0.03,25.78,2.13812,2.13812,0.0
2025-11-14 21:49:47,0,0.01,28.07,0,-0.05,25.87,7.644404,7.644404,0.0,0,-0.04,25.77,2.138139,2.138139,0.0
2025-11-14 21:51:47,0,0.02,28.06,0,-0.05,25.87,7.644084,7.644404,0.0,0,-0.04,25.77,2.138013,2.138139,0.0
2025-11-14 21:53:47,0,0.02,28.06,0,-0.05,25.87,7.644568,7.644568,0.0,0,-0.03,25.77,2.138246,2.138246,0.0
2025-11-14 21:55:47,0,0.01,28.02,0,-0.05,25.87,7.644676,7.644676,0.0,0,-0.02,25.77,2.138246,2.138246,0.0
2025-11-14 21:57:47,0,0.02,27.97,0,-0.05,25.87,7.645041,7.644676,0.0,0,-0.00,25.77,2.137843,2.137843,0.0
2025-11-14 21:59:47,0,0.02,27.96,0,-0.04,25.87,7.644578,7.644578,0.0,0,-0.00,25.77,2.137843,2.137843,0.0
2025-11-14 22:01:47,0,0.02,27.96,0,-0.05,25.87,7.644526,7.644526,0.0,0,-0.00,25.77,2.138308,2.138308,0.0
2025-11-14 22:03:47,0,0.03,27.95,0,-0.05,25.87,7.644449,7.644449,0.0,0,-0.00,25.77,2.138676,2.138676,0.0
2025-11-14 22:05:47,0,0.02,27.96,0,-0.05,25.87,7.643776,7.644386,0.0,0,-0.00,25.77,2.138676,2.138676,0.0
2025-11-14 22:07:47,0,0.02,27.96,0,-0.03,25.87,7.644557,7.643776,0.0,0,-0.00,25.77,2.138246,2.138287,0.0
2025-11-14 22:09:47,0,0.02,27.96,0,0.04,25.87,7.644269,7.644269,0.0,0,-0.00,25.77,2.138287,2.138287,0.0
2025-11-14 22:11:47,0,0.01,27.85,0,0.05,25.87,7.644269,7.644269,0.0,0,-0.00,25.77,2.138287,2.138287,0.0
2025-11-14 22:13:47,0,0.00,27.83,0,0.05,25.87,7.644022,7.644022,0.0,0,-0.00,25.77,2.138428,2.138378,0.0
2025-11-14 22:15:47,0,0.01,27.75,0,0.05,25.87,7.643887,7.643887,0.0,0,-0.00,25.77,2.138378,2.138378,0.0
2025-11-14 22:17:47,0,0.01,27.75,0,0.05,25.87,7.643205,7.643438,0.0,0,-0.00,25.77,2.13817,2.138378,0.0
2025-11-14 22:19:47,0,0.01,27.75,0,0.05,25.87,7.643438,7.643438,0.0,0,-0.00,25.77,2.138412,2.13817,0.0
2025-11-14 22:21:47,0,0.01,27.81,0,0.05,25.87,7.643728,7.643728,0.0,0,-0.00,25.77,2.138412,2.138412,0.0
2025-11-14 22:23:47,0,0.02,27.85,0,0.05,25.87,7.643728,7.643728,0.0,0,-0.00,25.77,2.138371,2.138412,0.0
2025-11-14 22:25:47,0,0.02,27.88,0,0.05,25.87,7.643728,7.643728,0.0,0,-0.00,25.77,2.138425,2.138425,0.0
2025-11-14 22:27:47,0,0.02,27.96,0,-0.04,25.87,7.643627,7.64375,0.0,0,0.00,25.77,2.138956,2.138956,0.0
2025-11-14 22:29:47,0,0.02,27.96,0,-0.05,25.87,7.643875,7.643758,0.0,0,0.00,25.77,2.138956,2.138956,0.0
2025-11-14 22:31:47,0,0.01,27.85,0,-0.05,25.87,7.643758,7.643851,0.0,0,0.00,25.77,2.138613,2.138815,0.0
2025-11-14 22:33:47,0,0.02,27.85,0,-0.01,25.87,7.643851,7.644207,0.0,0,0.00,25.77,2.138613,2.138613,0.0
2025-11-14 22:35:47,0,0.02,27.85,0,0.04,25.87,7.644207,7.64395,0.0,0,0.00,25.77,2.138613,2.138613,0.0
2025-11-14 22:37:47,0,0.02,27.85,0,0.05,25.87,7.64395,7.64395,0.0,0,0.00,25.77,2.138409,2.138604,0.0
2025-11-14 22:39:47,0,0.00,27.75,0,0.05,25.87,7.643591,7.64395,0.0,0,0.00,25.77,2.138381,2.138409,0.0
2025-11-14 22:41:47,0,0.01,27.75,0,0.05,25.87,7.64412,7.644001,0.0,0,0.00,25.77,2.138893,2.138893,0.0
2025-11-14 22:43:47,0,-0.01,27.66,0,0.05,25.87,7.64412,7.64412,0.0,0,0.00,25.77,2.138893,2.138893,0.0
2025-11-14 22:45:47,0,-0.03,27.60,0,0.05,25.87,7.64412,7.64412,0.0,0,0.00,25.77,2.13907,2.138915,0.0
2025-11-14 22:47:47,0,0.01,27.54,0,0.05,25.87,7.644269,7.644269,0.0,0,0.00,25.77,2.138915,2.138915,0.0
2025-11-14 22:49:47,0,0.01,27.54,0,0.05,25.87,7.644269,7.644269,0.0,0,0.00,25.77,2.139054,2.139051,0.0
2025-11-14 22:51:47,0,0.01,27.54,0,0.05,25.87,7.64398,7.643764,0.0,0,0.00,25.77,2.139051,2.139051,0.0
2025-11-14 22:53:47,0,0.01,27.54,0,0.05,25.87,7.643495,7.643764,0.0,0,0.00,25.77,2.138881,2.138881,0.0
2025-11-14 22:55:47,0,-0.01,27.44,0,0.05,25.87,7.643495,7.643495,0.0,0,0.00,25.77,2.138642,2.138881,0.0
2025-11-14 22:57:47,0,0.01,27.43,0,0.05,25.87,7.643492,7.643492,0.0,0,0.00,25.77,2.138893,2.138893,0.0
2025-11-14 22:59:47,0,0.00,27.33,0,0.05,25.87,7.643113,7.643492,0.0,0,0.00,25.77,2.138893,2.138893,0.0
2025-11-14 23:01:47,0,-0.03,27.28,0,0.05,25.87,7.643492,7.643492,0.0,0,0.00,25.77,2.138893,2.138893,0.0
2025-11-14 23:03:47,0,0.01,27.22,0,0.03,25.85,7.644063,7.644063,0.0,0,0.00,25.77,2.13851,2.138742,0.0
2025-11-14 23:05:47,0,0.01,27.22,0,0.03,25.84,7.64401,7.64401,0.0,0,0.00,25.77,2.138853,2.138853,0.0
2025-11-14 23:07:47,0,-0.02,27.22,0,-0.01,25.81,7.64401,7.64401,0.0,0,0.00,25.77,2.139091,2.139091,0.0
2025-11-14 23:09:47,0,-0.06,27.26,0,-0.05,25.77,7.642912,7.642912,0.0,0,0.00,25.77,2.139865,2.139865,0.0
2025-11-14 23:11:47,0,-0.01,27.30,0,-0.05,25.77,7.642912,7.642912,0.0,0,0.00,25.77,2.139865,2.139865,0.0
2025-11-14 23:13:47,0,-0.04,27.24,0,-0.05,25.77,7.643417,7.643417,0.0,0,0.00,25.77,2.138937,2.138963,0.0
2025-11-14 23:15:47,0,-0.01,27.22,0,-0.03,25.77,7.643584,7.643584,0.0,0,0.00,25.77,2.138963,2.138963,0.0
2025-11-14 23:17:47,0,-0.01,27.22,0,0.01,25.77,7.643462,7.643462,0.0,0,0.00,25.77,2.139287,2.139287,0.0
2025-11-14 23:19:47,0,0.01,27.22,0,0.05,25.77,7.643064,7.643064,0.0,0,0.00,25.77,2.139321,2.139321,0.0
2025-11-14 23:21:47,0,0.01,27.22,0,0.05,25.77,7.643106,7.643106,0.0,0,0.00,25.77,2.139321,2.139321,0.0
2025-11-14 23:23:47,0,0.01,27.22,0,0.05,25.77,7.643151,7.643151,0.0,0,0.00,25.77,2.139742,2.139179,0.0
2025-11-14 23:25:47,0,0.01,27.22,0,0.05,25.77,7.643612,7.643151,0.0,0,0.00,25.77,2.139032,2.139032,0.0
2025-11-14 23:27:47,0,0.01,27.22,0,0.05,25.77,7.642954,7.643151,0.0,0,0.00,25.77,2.138975,2.138975,0.0
2025-11-14 23:29:47,0,0.01,27.22,0,0.05,25.77,7.643403,7.642954,0.0,0,0.00,25.77,2.139582,2.139582,0.0
2025-11-14 23:31:47,0,0.01,27.22,0,0.03,25.75,7.642936,7.642936,0.0,0,0.00,25.77,2.139915,2.1399,0.0
2025-11-14 23:33:47,0,-0.01,27.17,0,-0.03,25.67,7.642936,7.642936,0.0,0,0.00,25.77,2.1399,2.1399,0.0
2025-11-14 23:35:47,0,0.01,27.12,0,-0.05,25.66,7.642747,7.642874,0.0,0,0.00,25.77,2.139503,2.139503,0.0
2025-11-14 23:37:47,0,0.01,27.12,0,-0.05,25.66,7.642874,7.642874,0.0,0,0.00,25.77,2.139462,2.139462,0.0
2025-11-14 23:39:47,0,0.01,27.12,0,-0.05,25.66,7.643343,7.643196,0.0,0,0.00,25.77,2.139462,2.139462,0.0
2025-11-14 23:41:47,0,-0.02,27.04,0,-0.05,25.66,7.643343,7.643295,0.0,0,0.00,25.77,2.13978,2.139462,0.0
2025-11-14 23:43:47,0,0.01,27.01,0,-0.02,25.66,7.643295,7.643295,0.0,0,0.00,25.77,2.139387,2.139387,0.0
2025-11-14 23:45:47,0,0.01,27.01,0,0.04,25.66,7.643295,7.643244,0.0,0,0.00,25.77,2.139387,2.139387,0.0
2025-11-14 23:47:47,0,-0.01,26.94,0,0.05,25.66,7.643244,7.643169,0.0,0,0.00,25.77,2.139937,2.139937,0.0
2025-11-14 23:49:47,0,0.01,26.91,0,0.05,25.66,7.643169,7.643169,0.0,0,0.00,25.77,2.139937,2.139937,0.0
2025-11-14 23:51:47,0,0.01,26.91,0,0.00,25.61,7.643169,7.643086,0.0,0,0.00,25.77,2.139601,2.139783,0.0
2025-11-14 23:53:47,0,0.01,26.91,0,-0.04,25.56,7.643086,7.643086,0.0,0,0.00,25.77,2.139859,2.139859,0.0
2025-11-14 23:55:47,0,-0.02,26.84,0,0.04,25.56,7.64232,7.642455,0.0,0,-0.06,25.70,2.139859,2.139859,0.0
2025-11-14 23:57:47,0,0.01,26.81,0,0.05,25.56,7.642455,7.642455,0.0,0,-0.05,25.70,2.140006,2.139859,0.0
2025-11-14 23:59:47,0,0.01,26.81,0,0.05,25.56,7.642996,7.642826,0.0,0,-0.04,25.70,2.13967,2.139723,0.0
2025-11-15 00:01:47,0,0.02,26.81,0,-0.01,25.49,7.642455,7.642921,0.0,0,-0.04,25.66,2.139723,2.139723,0.0
2025-11-15 00:03:47,0,-0.03,26.74,0,-0.05,25.46,7.642694,7.64264,0.0,0,-0.03,25.66,2.139871,2.139749,0.0
2025-11-15 00:05:47,0,0.01,26.70,0,0.00,25.46,7.64264,7.642694,0.0,0,-0.02,25.66,2.139749,2.139871,0.0
2025-11-15 00:07:47,0,0.03,26.70,0,0.05,25.46,7.642694,7.642694,0.0,0,0.00,25.66,2.139871,2.139871,0.0
2025-11-15 00:09:47,0,0.03,26.70,0,0.05,25.46,7.642802,7.642802,0.0,0,0.02,25.66,2.140183,2.140098,0.0
2025-11-15 00:11:47,0,0.03,26.70,0,0.05,25.46,7.642727,7.642727,0.0,0,0.02,25.66,2.140098,2.140183,0.0
2025-11-15 00:13:47,0,0.01,26.67,0,0.05,25.46,7.642727,7.642727,0.0,0,0.02,25.66,2.139683,2.140098,0.0
2025-11-15 00:15:47,0,0.00,26.63,0,0.03,25.44,7.642473,7.642727,0.0,0,0.03,25.66,2.14022,2.139824,0.0
2025-11-15 00:17:47,0,0.02,26.60,0,-0.01,25.38,7.642814,7.642814,0.0,0,0.03,25.66,2.139824,2.139824,0.0
2025-11-15 00:19:47,0,0.04,26.60,0,-0.05,25.36,7.642817,7.642817,0.0,0,0.03,25.66,2.139815,2.139815,0.0
2025-11-15 00:21:47,0,0.04,26.60,0,-0.05,25.36,7.642817,7.642817,0.0,0,0.03,25.66,2.139667,2.139815,0.0
2025-11-15 00:23:47,0,0.04,26.60,0,-0.04,25.36,7.642404,7.642404,0.0,0,0.03,25.66,2.140421,2.140359,0.0
2025-11-15 00:25:47,0,0.05,26.60,0,-0.03,25.36,7.642254,7.642404,0.0,0,0.03,25.66,2.140359,2.140359,0.0
2025-11-15 00:27:47,0,0.02,26.53,0,0.01,25.36,7.64247,7.64247,0.0,0,0.03,25.66,2.14033,2.140359,0.0
2025-11-15 00:29:47,0,0.05,26.49,0,0.05,25.36,7.642553,7.642553,0.0,0,0.03,25.66,2.140359,2.140359,0.0
